time,Vout
7.375E-06,0.999000488
7.385E-06,0.999001252
7.395E-06,0.999002006
7.405E-06,0.999002749
7.415E-06,0.999003483
7.425E-06,0.999004207
7.435E-06,0.999004923
7.445E-06,0.999005628
7.455E-06,0.999006325
7.465E-06,0.999007013
7.475E-06,0.999007692
7.485E-06,0.999008361
7.495E-06,0.999009022
7.505E-06,0.999009674
7.515E-06,0.999010318
7.525E-06,0.999010954
7.535E-06,0.999011581
7.545E-06,0.999012201
7.555E-06,0.999012812
7.565E-06,0.999013415
7.575E-06,0.99901401
7.585E-06,0.999014598
7.595E-06,0.999015178
7.605E-06,0.999015751
7.615E-06,0.999016316
7.625E-06,0.999016874
7.635E-06,0.999017425
7.645E-06,0.999017968
7.655E-06,0.999018504
7.665E-06,0.999019034
7.675E-06,0.999019556
7.685E-06,0.999020072
7.695E-06,0.999020581
7.705E-06,0.999021083
7.715E-06,0.999021579
7.725E-06,0.999022068
7.735E-06,0.999022551
7.745E-06,0.999023028
7.755E-06,0.999023498
7.765E-06,0.999023962
7.775E-06,0.999024421
7.785E-06,0.999024873
7.795E-06,0.99902532
7.805E-06,0.999025761
7.815E-06,0.999026196
7.825E-06,0.999026625
7.835E-06,0.999027049
7.845E-06,0.999027467
7.855E-06,0.99902788
7.865E-06,0.999028287
7.875E-06,0.999028689
7.885E-06,0.999029086
7.895E-06,0.999029478
7.905E-06,0.999029865
7.915E-06,0.999030247
7.925E-06,0.999030623
7.935E-06,0.999030995
7.945E-06,0.999031362
7.955E-06,0.999031724
7.965E-06,0.999032081
7.975E-06,0.999032434
7.985E-06,0.999032782
7.995E-06,0.999033126
8.005E-06,0.999033466
8.015E-06,0.999033801
8.025E-06,0.999034131
8.035E-06,0.999034457
8.045E-06,0.999034779
8.055E-06,0.999035097
8.065E-06,0.999035411
8.075E-06,0.999035721
8.085E-06,0.999036026
8.095E-06,0.999036328
8.105E-06,0.999036626
8.115E-06,0.99903692
8.125E-06,0.99903721
8.135E-06,0.999037496
8.145E-06,0.999037779
8.155E-06,0.999038058
8.165E-06,0.999038333
8.175E-06,0.999038605
8.185E-06,0.999038874
8.195E-06,0.999039138
8.205E-06,0.9990394
8.215E-06,0.999039657
8.225E-06,0.999039912
8.235E-06,0.999040163
8.245E-06,0.999040411
8.255E-06,0.999040656
8.265E-06,0.999040897
8.275E-06,0.999041135
8.285E-06,0.999041371
8.295E-06,0.999041603
8.305E-06,0.999041832
8.315E-06,0.999042058
8.325E-06,0.999042282
8.335E-06,0.999042502
8.345E-06,0.99904272
8.355E-06,0.999042934
8.365E-06,0.999043146
8.375E-06,0.999043356
8.385E-06,0.999043562
8.395E-06,0.999043766
8.405E-06,0.999043967
8.415E-06,0.999044165
8.425E-06,0.999044361
8.435E-06,0.999044555
8.445E-06,0.999044746
8.455E-06,0.999044935
8.465E-06,0.999045121
8.475E-06,0.999045304
8.485E-06,0.999045485
8.495E-06,0.999045664
8.505E-06,0.999045841
8.515E-06,0.999046015
8.525E-06,0.999046187
8.535E-06,0.999046357
8.545E-06,0.999046524
8.555E-06,0.99904669
8.565E-06,0.999046853
8.575E-06,0.999047014
8.585E-06,0.999047173
8.595E-06,0.99904733
8.605E-06,0.999047485
8.615E-06,0.999047638
8.625E-06,0.999047789
8.635E-06,0.999047938
8.645E-06,0.999048084
8.655E-06,0.99904823
8.665E-06,0.999048373
8.675E-06,0.999048514
8.685E-06,0.999048654
8.695E-06,0.999048791
8.705E-06,0.999048927
8.715E-06,0.999049061
8.725E-06,0.999049194
8.735E-06,0.999049324
8.745E-06,0.999049453
8.755E-06,0.999049581
8.765E-06,0.999049706
8.775E-06,0.999049831
8.785E-06,0.999049953
8.795E-06,0.999050074
8.805E-06,0.999050193
8.815E-06,0.999050311
8.825E-06,0.999050427
8.835E-06,0.999050541
8.845E-06,0.999050654
8.855E-06,0.999050766
8.865E-06,0.999050876
8.875E-06,0.999050985
8.885E-06,0.999051092
8.895E-06,0.999051198
8.905E-06,0.999051303
8.915E-06,0.999051406
8.925E-06,0.999051508
8.935E-06,0.999051609
8.945E-06,0.999051708
8.955E-06,0.999051806
8.965E-06,0.999051903
8.975E-06,0.999051998
8.985E-06,0.999052093
8.995E-06,0.999052186
9.005E-06,0.999052277
9.015E-06,0.999052368
9.025E-06,0.999052457
9.035E-06,0.999052545
9.045E-06,0.999052633
9.055E-06,0.999052719
9.065E-06,0.999052804
9.075E-06,0.999052887
9.085E-06,0.99905297
9.095E-06,0.999053052
9.105E-06,0.999053132
9.115E-06,0.999053212
9.125E-06,0.99905329
9.135E-06,0.999053368
9.145E-06,0.999053444
9.155E-06,0.99905352
9.165E-06,0.999053594
9.175E-06,0.999053668
9.185E-06,0.99905374
9.195E-06,0.999053811
9.205E-06,0.999053882
9.215E-06,0.999053952
9.225E-06,0.999054021
9.235E-06,0.999054089
9.245E-06,0.999054156
9.255E-06,0.999054222
9.265E-06,0.999054287
9.275E-06,0.999054352
9.285E-06,0.999054415
9.295E-06,0.999054478
9.305E-06,0.99905454
9.315E-06,0.999054601
9.325E-06,0.999054662
9.335E-06,0.999054721
9.345E-06,0.99905478
9.355E-06,0.999054838
9.365E-06,0.999054896
9.375E-06,0.999054952
9.385E-06,0.999055008
9.395E-06,0.999055063
9.405E-06,0.999055118
9.415E-06,0.999055171
9.425E-06,0.999055224
9.435E-06,0.999055277
9.445E-06,0.999055328
9.455E-06,0.999055379
9.465E-06,0.999055429
9.475E-06,0.999055479
9.485E-06,0.999055528
9.495E-06,0.999055576
9.505E-06,0.999055624
9.515E-06,0.999055671
9.525E-06,0.999055718
9.535E-06,0.999055764
9.545E-06,0.999055809
9.555E-06,0.999055854
9.565E-06,0.999055898
9.575E-06,0.999055942
9.585E-06,0.999055985
9.595E-06,0.999056027
9.605E-06,0.999056069
9.615E-06,0.99905611
9.625E-06,0.999056151
9.635E-06,0.999056191
9.645E-06,0.999056231
9.655E-06,0.99905627
9.665E-06,0.999056309
9.675E-06,0.999056348
9.685E-06,0.999056385
9.695E-06,0.999056422
9.705E-06,0.999056459
9.715E-06,0.999056495
9.725E-06,0.999056531
