Vout,V1,V2
0.0170760759,0.085,0.7
0.0170761024,0.086,0.7
0.0170761356,0.087,0.7
0.0170761668,0.088,0.7
0.0170761994,0.089,0.7
0.0170762254,0.09,0.7
0.0170762613,0.091,0.7
0.0170762869,0.092,0.7
0.0170763144,0.093,0.7
0.0170763475,0.094,0.7
0.0170763811,0.095,0.7
0.0170764112,0.096,0.7
0.0170764427,0.097,0.7
0.0170764761,0.098,0.7
0.0170765045,0.099,0.7
0.0170765357,0.1,0.7
0.0170765698,0.101,0.7
0.0170766031,0.102,0.7
0.0170766342,0.103,0.7
0.0170766675,0.104,0.7
0.0170766986,0.105,0.7
0.0170767306,0.106,0.7
0.0170767657,0.107,0.7
0.017076798,0.108,0.7
0.0170768323,0.109,0.7
0.0170768617,0.11,0.7
0.0170768961,0.111,0.7
0.0170769272,0.112,0.7
0.0170769635,0.113,0.7
0.0170769977,0.114,0.7
0.0170770346,0.115,0.7
0.0170770651,0.116,0.7
0.0170770982,0.117,0.7
0.0170771334,0.118,0.7
0.0170771691,0.119,0.7
0.0170772053,0.12,0.7
0.0170772389,0.121,0.7
0.0170772726,0.122,0.7
0.0170773068,0.123,0.7
0.0170773443,0.124,0.7
0.0170773848,0.125,0.7
0.0170774165,0.126,0.7
0.0170774526,0.127,0.7
0.0170774874,0.128,0.7
0.0170775247,0.129,0.7
0.0170775601,0.13,0.7
0.0170775966,0.131,0.7
0.0170776331,0.132,0.7
0.0170776737,0.133,0.7
0.0170777101,0.134,0.7
0.0170777452,0.135,0.7
0.0170777815,0.136,0.7
0.0170778216,0.137,0.7
0.0170778592,0.138,0.7
0.0170778985,0.139,0.7
0.0170779344,0.14,0.7
0.0170779748,0.141,0.7
0.0170780113,0.142,0.7
0.01707805,0.143,0.7
0.0170780861,0.144,0.7
0.0170781306,0.145,0.7
0.0170781632,0.146,0.7
0.0170782065,0.147,0.7
0.0170782485,0.148,0.7
0.0170782899,0.149,0.7
0.0170783245,0.15,0.7
0.0170783678,0.151,0.7
0.0170784112,0.152,0.7
0.0170784448,0.153,0.7
0.01707849,0.154,0.7
0.0170785296,0.155,0.7
0.0170785713,0.156,0.7
0.0170786117,0.157,0.7
0.017078656,0.158,0.7
0.0170786937,0.159,0.7
0.0170787406,0.16,0.7
0.0170787818,0.161,0.7
0.0170788219,0.162,0.7
0.0170788653,0.163,0.7
0.0170789117,0.164,0.7
0.0170789544,0.165,0.7
0.0170789912,0.166,0.7
0.017079041,0.167,0.7
0.0170790842,0.168,0.7
0.0170791269,0.169,0.7
0.017079174,0.17,0.7
0.0170792183,0.171,0.7
0.0170792596,0.172,0.7
0.0170793055,0.173,0.7
0.0170793509,0.174,0.7
0.0170793955,0.175,0.7
0.0170794379,0.176,0.7
0.0170794874,0.177,0.7
0.0170795319,0.178,0.7
0.0170795778,0.179,0.7
0.0170796259,0.18,0.7
0.0170796703,0.181,0.7
0.0170797248,0.182,0.7
0.0170797716,0.183,0.7
0.0170798177,0.184,0.7
0.0170798654,0.185,0.7
0.0170799078,0.186,0.7
0.0170799583,0.187,0.7
0.0170800107,0.188,0.7
0.0170800567,0.189,0.7
0.0170801107,0.19,0.7
0.0170801583,0.191,0.7
0.0170802037,0.192,0.7
0.0170802563,0.193,0.7
0.0170803019,0.194,0.7
0.0170803573,0.195,0.7
0.0170804096,0.196,0.7
0.0170804599,0.197,0.7
0.0170805124,0.198,0.7
0.0170805626,0.199,0.7
0.0170806149,0.2,0.7
0.0170806672,0.201,0.7
0.0170807197,0.202,0.7
0.0170807716,0.203,0.7
0.0170808246,0.204,0.7
0.0170808769,0.205,0.7
0.017080931,0.206,0.7
0.0170809851,0.207,0.7
0.0170810431,0.208,0.7
0.0170810938,0.209,0.7
0.0170811499,0.21,0.7
0.0170812075,0.211,0.7
0.0170812618,0.212,0.7
0.0170813165,0.213,0.7
0.0170813709,0.214,0.7
0.0170814255,0.215,0.7
0.0170814873,0.216,0.7
0.0170815426,0.217,0.7
0.0170816,0.218,0.7
0.0170816558,0.219,0.7
0.0170817158,0.22,0.7
0.0170817737,0.221,0.7
0.0170818349,0.222,0.7
0.0170818924,0.223,0.7
0.0170819523,0.224,0.7
0.0170820136,0.225,0.7
0.0170820769,0.226,0.7
0.0170821316,0.227,0.7
0.0170821935,0.228,0.7
0.0170822587,0.229,0.7
0.0170823189,0.23,0.7
0.0170823782,0.231,0.7
0.0170824407,0.232,0.7
0.0170825064,0.233,0.7
0.0170825687,0.234,0.7
0.0170826347,0.235,0.7
0.0170826977,0.236,0.7
0.0170827594,0.237,0.7
0.0170828239,0.238,0.7
0.0170828859,0.239,0.7
0.0170829545,0.24,0.7
0.0170830191,0.241,0.7
0.0170830873,0.242,0.7
0.0170831573,0.243,0.7
0.017083219,0.244,0.7
0.0170832911,0.245,0.7
0.0170833608,0.246,0.7
0.0170834268,0.247,0.7
0.0170834955,0.248,0.7
0.0170835639,0.249,0.7
0.017083631,0.25,0.7
0.0170837058,0.251,0.7
0.0170837776,0.252,0.7
0.0170838478,0.253,0.7
0.0170839188,0.254,0.7
0.017083985,0.255,0.7
0.0170840592,0.256,0.7
0.0170841333,0.257,0.7
0.0170842065,0.258,0.7
0.0170842811,0.259,0.7
0.0170843577,0.26,0.7
0.0170844287,0.261,0.7
0.0170845068,0.262,0.7
0.0170845789,0.263,0.7
0.0170846571,0.264,0.7
0.0170847344,0.265,0.7
0.0170848106,0.266,0.7
0.0170848877,0.267,0.7
0.0170849709,0.268,0.7
0.0170850459,0.269,0.7
0.017085126,0.27,0.7
0.0170852066,0.271,0.7
0.0170852867,0.272,0.7
0.0170853696,0.273,0.7
0.01708545,0.274,0.7
0.0170855295,0.275,0.7
0.0170856113,0.276,0.7
0.017085701,0.277,0.7
0.0170857787,0.278,0.7
0.0170858642,0.279,0.7
0.0170859516,0.28,0.7
0.0170860373,0.281,0.7
0.0170861203,0.282,0.7
0.0170862079,0.283,0.7
0.0170862961,0.284,0.7
0.017086386,0.285,0.7
0.0170864686,0.286,0.7
0.017086559,0.287,0.7
0.0170866535,0.288,0.7
0.017086743,0.289,0.7
0.0170868365,0.29,0.7
0.017086923,0.291,0.7
0.0170870153,0.292,0.7
0.0170871096,0.293,0.7
0.0170872077,0.294,0.7
0.0170872978,0.295,0.7
0.0170873938,0.296,0.7
0.0170874889,0.297,0.7
0.0170875895,0.298,0.7
0.017087684,0.299,0.7
0.0170877781,0.3,0.7
0.0170878774,0.301,0.7
0.0170879805,0.302,0.7
0.0170880759,0.303,0.7
0.017088178,0.304,0.7
0.017088283,0.305,0.7
0.0170883845,0.306,0.7
0.017088485,0.307,0.7
0.0170885923,0.308,0.7
0.0170886921,0.309,0.7
0.0170888028,0.31,0.7
0.0170889097,0.311,0.7
0.0170890137,0.312,0.7
0.0170891216,0.313,0.7
0.0170892318,0.314,0.7
0.0170893382,0.315,0.7
0.0170894506,0.316,0.7
0.0170895586,0.317,0.7
0.0170896743,0.318,0.7
0.0170897895,0.319,0.7
0.0170899033,0.32,0.7
0.0170900162,0.321,0.7
0.0170901317,0.322,0.7
0.0170902495,0.323,0.7
0.0170903645,0.324,0.7
0.0170904817,0.325,0.7
0.0170906001,0.326,0.7
0.0170907241,0.327,0.7
0.0170908425,0.328,0.7
0.0170909672,0.329,0.7
0.0170910936,0.33,0.7
0.0170912149,0.331,0.7
0.0170913409,0.332,0.7
0.017091465,0.333,0.7
0.0170915933,0.334,0.7
0.0170917202,0.335,0.7
0.0170918514,0.336,0.7
0.0170919788,0.337,0.7
0.0170921091,0.338,0.7
0.0170922477,0.339,0.7
0.0170923768,0.34,0.7
0.0170925121,0.341,0.7
0.0170926507,0.342,0.7
0.0170927859,0.343,0.7
0.0170929258,0.344,0.7
0.0170930645,0.345,0.7
0.0170932049,0.346,0.7
0.017093347,0.347,0.7
0.0170934901,0.348,0.7
0.0170936308,0.349,0.7
0.0170937787,0.35,0.7
0.0170939259,0.351,0.7
0.017094071,0.352,0.7
0.0170942225,0.353,0.7
0.0170943754,0.354,0.7
0.0170945288,0.355,0.7
0.0170946835,0.356,0.7
0.0170948313,0.357,0.7
0.0170949932,0.358,0.7
0.0170951465,0.359,0.7
0.0170953075,0.36,0.7
0.0170954644,0.361,0.7
0.0170956337,0.362,0.7
0.0170957917,0.363,0.7
0.017095953,0.364,0.7
0.017096122,0.365,0.7
0.0170962934,0.366,0.7
0.0170964598,0.367,0.7
0.0170966275,0.368,0.7
0.0170968015,0.369,0.7
0.0170969764,0.37,0.7
0.0170971525,0.371,0.7
0.0170973299,0.372,0.7
0.0170975096,0.373,0.7
0.0170976902,0.374,0.7
0.0170978756,0.375,0.7
0.0170980533,0.376,0.7
0.0170982397,0.377,0.7
0.017098428,0.378,0.7
0.0170986182,0.379,0.7
0.0170988111,0.38,0.7
0.0170990052,0.381,0.7
0.0170991966,0.382,0.7
0.0170993949,0.383,0.7
0.0170995951,0.384,0.7
0.0170997946,0.385,0.7
0.0170999935,0.386,0.7
0.0171002003,0.387,0.7
0.0171004067,0.388,0.7
0.0171006126,0.389,0.7
0.0171008216,0.39,0.7
0.017101039,0.391,0.7
0.0171012517,0.392,0.7
0.0171014732,0.393,0.7
0.0171016899,0.394,0.7
0.0171019108,0.395,0.7
0.0171021346,0.396,0.7
0.017102358,0.397,0.7
0.0171025854,0.398,0.7
0.0171028191,0.399,0.7
0.0171030511,0.4,0.7
0.0171032892,0.401,0.7
0.0171035221,0.402,0.7
0.0171037673,0.403,0.7
0.0171040083,0.404,0.7
0.017104253,0.405,0.7
0.0171045024,0.406,0.7
0.0171047553,0.407,0.7
0.0171050024,0.408,0.7
0.017105261,0.409,0.7
0.0171055205,0.41,0.7
0.0171057854,0.411,0.7
0.0171060468,0.412,0.7
0.017106315,0.413,0.7
0.0171065844,0.414,0.7
0.0171068559,0.415,0.7
0.0171071292,0.416,0.7
0.0171074123,0.417,0.7
0.0171076922,0.418,0.7
0.0171079814,0.419,0.7
0.0171082635,0.42,0.7
0.0171085551,0.421,0.7
0.0171088546,0.422,0.7
0.0171091544,0.423,0.7
0.0171094508,0.424,0.7
0.0171097577,0.425,0.7
0.017110069,0.426,0.7
0.0171103789,0.427,0.7
0.0171106914,0.428,0.7
0.0171110119,0.429,0.7
0.0171113366,0.43,0.7
0.0171116615,0.431,0.7
0.0171119971,0.432,0.7
0.0171123284,0.433,0.7
0.0171126665,0.434,0.7
0.0171130095,0.435,0.7
0.0171133561,0.436,0.7
0.0171137057,0.437,0.7
0.0171140548,0.438,0.7
0.017114418,0.439,0.7
0.0171147801,0.44,0.7
0.0171151491,0.441,0.7
0.0171155221,0.442,0.7
0.0171158937,0.443,0.7
0.0171162797,0.444,0.7
0.0171166635,0.445,0.7
0.0171170524,0.446,0.7
0.0171174461,0.447,0.7
0.0171178494,0.448,0.7
0.0171182552,0.449,0.7
0.0171186632,0.45,0.7
0.0171190797,0.451,0.7
0.0171194983,0.452,0.7
0.0171199265,0.453,0.7
0.0171203571,0.454,0.7
0.0171207913,0.455,0.7
0.0171212334,0.456,0.7
0.0171216784,0.457,0.7
0.0171221339,0.458,0.7
0.0171225917,0.459,0.7
0.01712306,0.46,0.7
0.0171235305,0.461,0.7
0.0171240029,0.462,0.7
0.017124486,0.463,0.7
0.0171249781,0.464,0.7
0.0171254751,0.465,0.7
0.0171259806,0.466,0.7
0.017126494,0.467,0.7
0.0171270066,0.468,0.7
0.017127528,0.469,0.7
0.0171280576,0.47,0.7
0.0171285991,0.471,0.7
0.0171291428,0.472,0.7
0.0171296952,0.473,0.7
0.0171302563,0.474,0.7
0.0171308223,0.475,0.7
0.0171313986,0.476,0.7
0.017131979,0.477,0.7
0.0171325707,0.478,0.7
0.0171331688,0.479,0.7
0.0171337765,0.48,0.7
0.0171343948,0.481,0.7
0.0171350196,0.482,0.7
0.0171356564,0.483,0.7
0.0171363009,0.484,0.7
0.0171369471,0.485,0.7
0.0171376092,0.486,0.7
0.0171382845,0.487,0.7
0.017138964,0.488,0.7
0.0171396508,0.489,0.7
0.0171403595,0.49,0.7
0.0171410668,0.491,0.7
0.017141786,0.492,0.7
0.0171425196,0.493,0.7
0.0171432614,0.494,0.7
0.0171440164,0.495,0.7
0.0171447812,0.496,0.7
0.0171455576,0.497,0.7
0.0171463487,0.498,0.7
0.0171471461,0.499,0.7
0.0171479622,0.5,0.7
0.0171487865,0.501,0.7
0.0171496218,0.502,0.7
0.0171504745,0.503,0.7
0.0171513392,0.504,0.7
0.0171522168,0.505,0.7
0.0171531066,0.506,0.7
0.0171540094,0.507,0.7
0.0171549307,0.508,0.7
0.01715586,0.509,0.7
0.0171568117,0.51,0.7
0.0171577758,0.511,0.7
0.0171587548,0.512,0.7
0.0171597468,0.513,0.7
0.017160757,0.514,0.7
0.0171617877,0.515,0.7
0.0171628309,0.516,0.7
0.0171638914,0.517,0.7
0.0171649719,0.518,0.7
0.017166068,0.519,0.7
0.0171671827,0.52,0.7
0.0171683119,0.521,0.7
0.0171694669,0.522,0.7
0.0171706387,0.523,0.7
0.0171718263,0.524,0.7
0.0171730439,0.525,0.7
0.0171742734,0.526,0.7
0.0171755283,0.527,0.7
0.017176801,0.528,0.7
0.0171781033,0.529,0.7
0.017179419,0.53,0.7
0.0171807625,0.531,0.7
0.0171821315,0.532,0.7
0.0171835228,0.533,0.7
0.0171849396,0.534,0.7
0.0171863817,0.535,0.7
0.0171878465,0.536,0.7
0.0171893438,0.537,0.7
0.0171908654,0.538,0.7
0.0171924134,0.539,0.7
0.0171939886,0.54,0.7
0.0171956014,0.541,0.7
0.0171972361,0.542,0.7
0.0171989019,0.543,0.7
0.0172006028,0.544,0.7
0.0172023321,0.545,0.7
0.0172040994,0.546,0.7
0.0172059033,0.547,0.7
0.0172077311,0.548,0.7
0.0172096052,0.549,0.7
0.0172115094,0.55,0.7
0.0172134551,0.551,0.7
0.0172154387,0.552,0.7
0.017217463,0.553,0.7
0.0172195262,0.554,0.7
0.0172216351,0.555,0.7
0.0172237841,0.556,0.7
0.017225975,0.557,0.7
0.0172282175,0.558,0.7
0.0172305004,0.559,0.7
0.0172328367,0.56,0.7
0.0172352287,0.561,0.7
0.0172376612,0.562,0.7
0.0172401523,0.563,0.7
0.0172426975,0.564,0.7
0.0172452972,0.565,0.7
0.0172479581,0.566,0.7
0.0172506773,0.567,0.7
0.0172534555,0.568,0.7
0.0172563041,0.569,0.7
0.0172592155,0.57,0.7
0.0172621935,0.571,0.7
0.0172652497,0.572,0.7
0.0172683716,0.573,0.7
0.0172715749,0.574,0.7
0.0172748496,0.575,0.7
0.0172782171,0.576,0.7
0.0172816613,0.577,0.7
0.0172851964,0.578,0.7
0.0172888187,0.579,0.7
0.0172925413,0.58,0.7
0.0172963633,0.581,0.7
0.017300282,0.582,0.7
0.0173043155,0.583,0.7
0.0173084601,0.584,0.7
0.0173127215,0.585,0.7
0.0173171032,0.586,0.7
0.0173216119,0.587,0.7
0.0173262564,0.588,0.7
0.0173310427,0.589,0.7
0.0173359803,0.59,0.7
0.0173410723,0.591,0.7
0.0173463276,0.592,0.7
0.0173517529,0.593,0.7
0.0173573659,0.594,0.7
0.0173631709,0.595,0.7
0.0173691865,0.596,0.7
0.017375405,0.597,0.7
0.0173818657,0.598,0.7
0.0173885698,0.599,0.7
0.0173955334,0.6,0.7
0.0174027846,0.601,0.7
0.0174103415,0.602,0.7
0.0174182232,0.603,0.7
0.0174264614,0.604,0.7
0.0174350806,0.605,0.7
0.0174441138,0.606,0.7
0.0174535969,0.607,0.7
0.0174635866,0.608,0.7
0.01747413,0.609,0.7
0.0174852724,0.61,0.7
0.0174970995,0.611,0.7
0.0175096788,0.612,0.7
0.0175231245,0.613,0.7
0.0175375376,0.614,0.7
0.0175530742,0.615,0.7
0.0175698958,0.616,0.7
0.0175882301,0.617,0.7
0.0176083493,0.618,0.7
0.0176306137,0.619,0.7
0.0176554803,0.62,0.7
0.0176835649,0.621,0.7
0.0177157095,0.622,0.7
0.0177530439,0.623,0.7
0.0177971844,0.624,0.7
0.0178503756,0.625,0.7
0.0179157171,0.626,0.7
0.0179972715,0.627,0.7
0.0180996612,0.628,0.7
0.0182266821,0.629,0.7
0.018379302,0.63,0.7
0.0185550074,0.631,0.7
0.0187494334,0.632,0.7
0.0189583803,0.633,0.7
0.0191786891,0.634,0.7
0.0194082188,0.635,0.7
0.0196456038,0.636,0.7
0.0198899698,0.637,0.7
0.0201407726,0.638,0.7
0.0203976705,0.639,0.7
0.0206604529,0.64,0.7
0.0209290015,0.641,0.7
0.0212032565,0.642,0.7
0.0214832027,0.643,0.7
0.0217688629,0.644,0.7
0.0220602826,0.645,0.7
0.022357529,0.646,0.7
0.0226606901,0.647,0.7
0.0229698726,0.648,0.7
0.0232851926,0.649,0.7
0.0236067925,0.65,0.7
0.0239348135,0.651,0.7
0.0242694215,0.652,0.7
0.0246108019,0.653,0.7
0.0249591454,0.654,0.7
0.0253146609,0.655,0.7
0.0256775843,0.656,0.7
0.0260481547,0.657,0.7
0.0264266405,0.658,0.7
0.0268133328,0.659,0.7
0.0272085408,0.66,0.7
0.0276125975,0.661,0.7
0.0280258606,0.662,0.7
0.0284487283,0.663,0.7
0.028881624,0.664,0.7
0.0293250065,0.665,0.7
0.0297793742,0.666,0.7
0.0302452746,0.667,0.7
0.0307232919,0.668,0.7
0.0312140875,0.669,0.7
0.0317183735,0.67,0.7
0.0322369492,0.671,0.7
0.0327707277,0.672,0.7
0.0333207672,0.673,0.7
0.0338883915,0.674,0.7
0.0344753765,0.675,0.7
0.0350842864,0.676,0.7
0.0357191698,0.677,0.7
0.0363867052,0.678,0.7
0.0370978002,0.679,0.7
0.0378693451,0.68,0.7
0.0387247534,0.681,0.7
0.0396919953,0.682,0.7
0.0407991815,0.683,0.7
0.0420707789,0.684,0.7
0.0435269751,0.685,0.7
0.045186522,0.686,0.7
0.0470709695,0.687,0.7
0.0492087825,0.688,0.7
0.0516393153,0.689,0.7
0.0544174234,0.69,0.7
0.05761977,0.691,0.7
0.06135444,0.692,0.7
0.0657764622,0.693,0.7
0.0711131527,0.694,0.7
0.0777090844,0.695,0.7
0.0861113482,0.696,0.7
0.0973725773,0.697,0.7
0.113412041,0.698,0.7
0.141556621,0.699,0.7
1.02561487,0.7,0.7
1.74240243,0.701,0.7
1.76083935,0.702,0.7
1.77136821,0.703,0.7
1.77655689,0.704,0.7
1.78046162,0.705,0.7
1.78389449,0.706,0.7
1.78669991,0.707,0.7
1.789023,0.708,0.7
1.79098267,0.709,0.7
1.79265288,0.71,0.7
1.79408413,0.711,0.7
1.79531198,0.712,0.7
1.79636158,0.713,0.7
1.79725044,0.714,0.7
1.79799075,0.715,0.7
1.79859125,0.716,0.7
1.79905992,0.717,0.7
1.7994069,0.718,0.7
1.79964733,0.719,0.7
1.799802,0.72,0.7
1.79989433,0.721,0.7
1.79994587,0.722,0.7
1.7999731,0.723,0.7
1.79998687,0.724,0.7
1.79999359,0.725,0.7
1.79999679,0.726,0.7
1.79999827,0.727,0.7
1.79999896,0.728,0.7
1.79999927,0.729,0.7
1.79999941,0.73,0.7
1.79999948,0.731,0.7
1.79999951,0.732,0.7
1.79999953,0.733,0.7
1.79999954,0.734,0.7
1.79999955,0.735,0.7
1.79999956,0.736,0.7
1.79999956,0.737,0.7
1.79999957,0.738,0.7
1.79999957,0.739,0.7
1.79999958,0.74,0.7
1.79999959,0.741,0.7
1.79999959,0.742,0.7
1.7999996,0.743,0.7
1.7999996,0.744,0.7
1.79999961,0.745,0.7
1.79999961,0.746,0.7
1.79999961,0.747,0.7
1.79999962,0.748,0.7
1.79999962,0.749,0.7
1.79999963,0.75,0.7
1.79999963,0.751,0.7
1.79999963,0.752,0.7
1.79999964,0.753,0.7
1.79999964,0.754,0.7
1.79999964,0.755,0.7
1.79999965,0.756,0.7
1.79999965,0.757,0.7
1.79999965,0.758,0.7
1.79999966,0.759,0.7
1.79999966,0.76,0.7
1.79999966,0.761,0.7
1.79999966,0.762,0.7
1.79999967,0.763,0.7
1.79999967,0.764,0.7
1.79999968,0.765,0.7
1.79999968,0.766,0.7
1.79999968,0.767,0.7
1.79999968,0.768,0.7
1.79999968,0.769,0.7
1.79999968,0.77,0.7
1.79999969,0.771,0.7
1.79999969,0.772,0.7
1.79999969,0.773,0.7
1.79999969,0.774,0.7
1.79999969,0.775,0.7
1.79999969,0.776,0.7
1.7999997,0.777,0.7
1.7999997,0.778,0.7
1.7999997,0.779,0.7
1.7999997,0.78,0.7
1.7999997,0.781,0.7
1.7999997,0.782,0.7
1.7999997,0.783,0.7
1.7999997,0.784,0.7
1.7999997,0.785,0.7
1.79999971,0.786,0.7
1.7999997,0.787,0.7
1.7999997,0.788,0.7
1.79999971,0.789,0.7
1.79999971,0.79,0.7
1.79999971,0.791,0.7
1.79999971,0.792,0.7
1.79999971,0.793,0.7
1.79999971,0.794,0.7
1.79999971,0.795,0.7
1.79999971,0.796,0.7
1.79999971,0.797,0.7
1.79999971,0.798,0.7
1.79999971,0.799,0.7
1.79999971,0.8,0.7
1.79999971,0.801,0.7
1.79999971,0.802,0.7
1.79999971,0.803,0.7
1.79999971,0.804,0.7
1.79999971,0.805,0.7
1.79999971,0.806,0.7
1.79999971,0.807,0.7
1.79999971,0.808,0.7
1.79999971,0.809,0.7
1.79999971,0.81,0.7
1.79999971,0.811,0.7
1.79999971,0.812,0.7
1.79999972,0.813,0.7
1.79999972,0.814,0.7
1.79999972,0.815,0.7
1.79999972,0.816,0.7
1.79999971,0.817,0.7
1.79999972,0.818,0.7
1.79999971,0.819,0.7
1.79999972,0.82,0.7
1.79999972,0.821,0.7
1.79999972,0.822,0.7
1.79999972,0.823,0.7
1.79999972,0.824,0.7
1.79999972,0.825,0.7
1.79999972,0.826,0.7
1.79999972,0.827,0.7
1.79999972,0.828,0.7
1.79999972,0.829,0.7
1.79999972,0.83,0.7
1.79999972,0.831,0.7
1.79999972,0.832,0.7
1.79999972,0.833,0.7
1.79999972,0.834,0.7
1.79999972,0.835,0.7
1.79999973,0.836,0.7
1.79999972,0.837,0.7
1.79999972,0.838,0.7
1.79999973,0.839,0.7
1.79999972,0.84,0.7
1.79999973,0.841,0.7
1.79999973,0.842,0.7
1.79999973,0.843,0.7
1.79999973,0.844,0.7
1.79999973,0.845,0.7
1.79999973,0.846,0.7
1.79999973,0.847,0.7
1.79999973,0.848,0.7
1.79999973,0.849,0.7
1.79999973,0.85,0.7
1.79999973,0.851,0.7
1.79999973,0.852,0.7
1.79999973,0.853,0.7
1.79999973,0.854,0.7
1.79999973,0.855,0.7
1.79999973,0.856,0.7
1.79999973,0.857,0.7
1.79999973,0.858,0.7
1.79999973,0.859,0.7
1.79999973,0.86,0.7
1.79999973,0.861,0.7
1.79999974,0.862,0.7
1.79999974,0.863,0.7
1.79999973,0.864,0.7
1.79999974,0.865,0.7
1.79999974,0.866,0.7
1.79999974,0.867,0.7
1.79999974,0.868,0.7
1.79999974,0.869,0.7
1.79999974,0.87,0.7
1.79999974,0.871,0.7
1.79999974,0.872,0.7
1.79999974,0.873,0.7
1.79999974,0.874,0.7
1.79999974,0.875,0.7
1.79999974,0.876,0.7
1.79999974,0.877,0.7
1.79999974,0.878,0.7
1.79999974,0.879,0.7
1.79999974,0.88,0.7
1.79999974,0.881,0.7
1.79999974,0.882,0.7
1.79999975,0.883,0.7
1.79999975,0.884,0.7
1.79999975,0.885,0.7
1.79999975,0.886,0.7
1.79999975,0.887,0.7
1.79999975,0.888,0.7
1.79999975,0.889,0.7
1.79999975,0.89,0.7
1.79999975,0.891,0.7
1.79999975,0.892,0.7
1.79999975,0.893,0.7
1.79999975,0.894,0.7
1.79999975,0.895,0.7
1.79999975,0.896,0.7
1.79999975,0.897,0.7
1.79999975,0.898,0.7
1.79999976,0.899,0.7
1.79999976,0.9,0.7
1.79999976,0.901,0.7
1.79999975,0.902,0.7
1.79999976,0.903,0.7
1.79999976,0.904,0.7
1.79999976,0.905,0.7
1.79999976,0.906,0.7
1.79999976,0.907,0.7
1.79999976,0.908,0.7
1.79999976,0.909,0.7
1.79999976,0.91,0.7
1.79999976,0.911,0.7
1.79999976,0.912,0.7
1.79999976,0.913,0.7
1.79999976,0.914,0.7
1.79999976,0.915,0.7
1.79999977,0.916,0.7
1.79999976,0.917,0.7
1.79999976,0.918,0.7
1.79999976,0.919,0.7
1.79999977,0.92,0.7
1.79999976,0.921,0.7
1.79999977,0.922,0.7
1.79999977,0.923,0.7
1.79999977,0.924,0.7
1.79999977,0.925,0.7
1.79999977,0.926,0.7
1.79999977,0.927,0.7
1.79999977,0.928,0.7
1.79999977,0.929,0.7
1.79999977,0.93,0.7
1.79999977,0.931,0.7
1.79999977,0.932,0.7
1.79999977,0.933,0.7
1.79999977,0.934,0.7
1.79999977,0.935,0.7
1.79999977,0.936,0.7
1.79999977,0.937,0.7
1.79999977,0.938,0.7
1.79999977,0.939,0.7
1.79999977,0.94,0.7
1.79999977,0.941,0.7
1.79999978,0.942,0.7
1.79999977,0.943,0.7
1.79999978,0.944,0.7
1.79999977,0.945,0.7
1.79999978,0.946,0.7
1.79999978,0.947,0.7
1.79999978,0.948,0.7
1.79999978,0.949,0.7
1.79999978,0.95,0.7
1.79999978,0.951,0.7
1.79999978,0.952,0.7
1.79999978,0.953,0.7
1.79999978,0.954,0.7
1.79999978,0.955,0.7
1.79999978,0.956,0.7
1.79999978,0.957,0.7
1.79999978,0.958,0.7
1.79999978,0.959,0.7
1.79999978,0.96,0.7
1.79999978,0.961,0.7
1.79999978,0.962,0.7
1.79999978,0.963,0.7
1.79999978,0.964,0.7
1.79999978,0.965,0.7
1.79999978,0.966,0.7
1.79999978,0.967,0.7
1.79999978,0.968,0.7
1.79999978,0.969,0.7
1.79999978,0.97,0.7
1.79999978,0.971,0.7
1.79999979,0.972,0.7
1.79999978,0.973,0.7
1.79999979,0.974,0.7
1.79999979,0.975,0.7
1.79999979,0.976,0.7
1.79999979,0.977,0.7
1.79999979,0.978,0.7
1.79999979,0.979,0.7
1.79999979,0.98,0.7
1.79999979,0.981,0.7
1.79999979,0.982,0.7
1.79999979,0.983,0.7
1.79999979,0.984,0.7
1.79999979,0.985,0.7
1.79999979,0.986,0.7
1.79999979,0.987,0.7
1.79999979,0.988,0.7
1.79999979,0.989,0.7
1.79999979,0.99,0.7
1.79999979,0.991,0.7
1.79999979,0.992,0.7
1.79999979,0.993,0.7
1.79999979,0.994,0.7
1.79999979,0.995,0.7
1.79999979,0.996,0.7
1.79999979,0.997,0.7
1.79999979,0.998,0.7
1.79999979,0.999,0.7
1.79999979,1,0.7
1.79999979,1.001,0.7
1.79999979,1.002,0.7
1.79999979,1.003,0.7
1.79999979,1.004,0.7
1.79999979,1.005,0.7
1.79999979,1.006,0.7
1.79999979,1.007,0.7
1.79999979,1.008,0.7
1.79999979,1.009,0.7
1.79999979,1.01,0.7
1.79999979,1.011,0.7
1.79999979,1.012,0.7
1.79999979,1.013,0.7
1.79999979,1.014,0.7
1.79999979,1.015,0.7
1.79999979,1.016,0.7
1.79999979,1.017,0.7
1.79999979,1.018,0.7
1.7999998,1.019,0.7
1.79999979,1.02,0.7
1.7999998,1.021,0.7
1.79999979,1.022,0.7
1.7999998,1.023,0.7
1.79999979,1.024,0.7
1.7999998,1.025,0.7
1.79999979,1.026,0.7
1.7999998,1.027,0.7
1.7999998,1.028,0.7
1.7999998,1.029,0.7
1.79999979,1.03,0.7
1.7999998,1.031,0.7
1.7999998,1.032,0.7
1.7999998,1.033,0.7
1.7999998,1.034,0.7
1.7999998,1.035,0.7
1.7999998,1.036,0.7
1.7999998,1.037,0.7
1.7999998,1.038,0.7
1.7999998,1.039,0.7
1.7999998,1.04,0.7
1.7999998,1.041,0.7
1.7999998,1.042,0.7
1.7999998,1.043,0.7
